id,chr,type,stage,duplicate_1,duplicate_2,duplicate_3,mean,sd
GG6AChr25Ktn2,chr25,ktn,E9E,17.955599,16.131128,NA,17.0433635,0.9122355
GG6AChr27FK78,chr27,FK,E12F,17.295259,16.843096,NA,17.0691775,0.2260815
GG6AChr27FK16,chr27,FK,D6,8.110689,28.353407,16.141481,17.53519233,8.322609025
GG6AChr27FK75,chr27,FK,E14F,12.694011,23.220678,NA,17.9573445,5.2633335
GG6AChr25Claw2,chr25,claw,D4,29.753286,20.805092,3.626434,18.061604,10.84122206
GG6AChr25Scale10,chr25,scale,D4,18.355253,26.967375,8.961496,18.094708,7.353177654
GG6AChr25Scale2,chr25,scale,E16F,21.915947,14.308598,NA,18.1122725,3.8036745
GG6AChr10FK4,chr10,FK,D7,14.908128,28.196018,11.403291,18.16914567,7.233007544
GG6AChr25Claw4,chr25,claw,D5,17.041309,27.89279,9.662689,18.19892933,7.487287415
GG6A_Chr6_BKJ,chr6,BKJ,E12F,16.3899,20.043478,NA,18.216689,1.826789
GG6AChr27FK47,chr27,FK,D6,9.207053,14.764261,31.068266,18.34652667,9.277306683
GG6AChr25Claw10,chr25,claw,D6,16.354317,25.622904,13.7512,18.57614033,5.094880644
GG6AChr27FK24,chr27,FK,E14F,9.302687,27.923971,NA,18.613329,9.310642
GG6AChr27FK85,chr27,FK,D6,7.229755,36.518688,12.489442,18.74596167,12.74933797
GG6AChr27FK71,chr27,FK,D6,10.013946,30.429235,15.836235,18.75980533,8.587062123
GG6AChr27FK25,chr27,FK,D6,6.848867,38.033909,11.743382,18.875386,13.69369251
GG6AChr25Claw5,chr25,claw,D5,25.106873,22.285521,9.529645,18.974013,6.7767776
GG6AChr27FK51,chr27,FK,D6,6.353068,30.962027,20.03446,19.11651833,10.06751139
GG6AChr25Scale2,chr25,scale,E14F,3.306104,35.343105,NA,19.3246045,16.0185005
GG6AChr25Scale2,chr25,scale,E12F,20.17499,19.497892,NA,19.836441,0.338549
GG6AChr27FK12,chr27,FK,D6,11.385695,36.035099,12.442912,19.95456867,11.37884056
GG6AChr27FK70,chr27,FK,E14F,16.040552,24.361845,NA,20.2011985,4.1606465
GG6AChr27FK80,chr27,FK,E12F,40.939537,0,NA,20.4697685,20.4697685
GG6AChr27FK53,chr27,FK,E12F,21.057274,20.052038,NA,20.554656,0.502618
GG6AChr27FK12,chr27,FK,E14F,9.534246,32.264755,NA,20.8995005,11.3652545
GG6AChr27FK71,chr27,FK,E14F,14.538131,27.651487,NA,21.094809,6.556678
GG6AChr25Claw13,chr25,claw,D5,31.643135,23.09746,9.072647,21.27108067,9.304424691
GG6AChr27FK37,chr27,FK,E14F,6.021645,36.652077,NA,21.336861,15.315216
GG6AChr25Ktn3,chr25,ktn,E16F,18.577446,24.298899,NA,21.4381725,2.8607265
GG6AChr25Claw11,chr25,claw,E14F,34.729282,8.344036,NA,21.536659,13.192623
GG6AChr27FK74,chr27,FK,E14F,14.501193,28.614803,NA,21.557998,7.056805
GG6AChr25Scale14,chr25,scale,D4,21.554451,34.289227,9.268028,21.703902,10.21540835
GG6AChr10FK1,chr10,FK,E14F,22.080654,22.417645,NA,22.2491495,0.1684955
GG6AChr25FK5,chr25,FK,E12F,21.614086,23.009649,NA,22.3118675,0.6977815
GG6AChr27FK55,chr27,FK,D6,56.045502,12.036963,1.742318,23.27492767,23.55034091
GG6AChr27FK43,chr27,FK,E14F,8.359756,38.313663,NA,23.3367095,14.9769535
GG6AChr25Claw10,chr25,claw,D7,38.508774,11.438365,21.661407,23.86951533,11.16119969
GG6AChr25Scale4,chr25,scale,E14F,14.908347,33.243652,NA,24.0759995,9.1676525
GG6AChr27FK57,chr27,FK,D6,12.626987,34.552868,26.104118,24.427991,9.029326874
GG6AChr27FK4,chr27,FK,E14F,7.823591,41.350067,NA,24.586829,16.763238
GG6AChr25Ktn2,chr25,ktn,E16F,22.662779,26.885839,NA,24.774309,2.11153
GG6AChr25Scale20,chr25,scale,E14F,43.212749,6.460171,NA,24.83646,18.376289
GG6AChr27FK65,chr27,FK,D6,14.766807,33.935307,26.814762,25.172292,7.911221096
GG6AChr27FK30,chr27,FK,D6,9.619776,35.870274,32.330845,25.94029833,11.6304622
GG6AChr10FK3,chr10,FK,D6,4.733009,41.086132,33.179714,26.33295167,15.6108083
GG6AChr27FK14,chr27,FK,D7,28.696272,10.278029,40.033649,26.33598333,12.26179575
GG6AChr27FK74,chr27,FK,D6,9.694104,41.89513,27.661983,26.41707233,13.17545371
GG6AChr25Ktn3,chr25,ktn,D3,27.064997,33.272282,19.547832,26.62837033,5.611483113
GG6AChr25Claw14,chr25,claw,D6,24.343645,34.38036,21.552113,26.758706,5.508500703
GG6AChr25FK13,chr25,FK,D3,27.022568,30.077257,23.884266,26.994697,2.528354798
GG6AChr25FK13,chr25,FK,D4,27.722902,24.961107,28.561235,27.081748,1.538080891
GG6AChr27FK59,chr27,FK,E14F,25.748217,28.856541,NA,27.302379,1.554162
GG6AChr27FK52,chr27,FK,D6,12.065054,47.665363,22.271915,27.33411067,14.96807422
GG6AChr25FL2,chr25,FL,E16F,31.45072,23.821165,NA,27.6359425,3.8147775
GG6AChr27FK35,chr27,FK,D6,11.965136,54.256706,16.875326,27.699056,18.88578075
GG6AChr25Claw8,chr25,claw,E14F,49.696484,5.75568,NA,27.726082,21.970402
GG6AChr25Ktn7,chr25,ktn,D3,27.021883,48.029572,9.141109,28.064188,15.89324675
GG6AChr27FK81,chr27,FK,D6,0,86.858406,0,28.952802,40.94544526
GG6AChr27FK29,chr27,FK,D6,11.549552,41.777939,35.714203,29.68056467,13.05737183
GG6AChr2FK9,chr2,FK,E16F,25.151026,34.285023,NA,29.7180245,4.5669985
GG6AChr1FK1,chr1,FK,D6,26.224987,44.305862,18.839973,29.790274,10.69770471
GG6AChr27FK67,chr27,FK,E14F,24.712099,36.306499,NA,30.509299,5.7972
GG6AChr27FK31,chr27,FK,E14F,13.829976,47.983227,NA,30.9066015,17.0766255
GG6AChr25Ktn3,chr25,ktn,D6,21.460356,51.998444,19.334358,30.93105267,14.92215802
GG6AChr27FK76,chr27,FK,D6,12.904339,57.932503,21.999437,30.94542633,19.4406264
GG6AChr10FK5,chr10,FK,E12F,31.748857,30.445395,NA,31.097126,0.651731
GG6AChr27FK72,chr27,FK,D6,12.54323,53.53561,28.137817,31.40555233,16.8938327
GG6AChr25Ktn2,chr25,ktn,E14F,40.809052,22.622705,NA,31.7158785,9.0931735
GG6AChr25Claw6,chr25,claw,D5,45.434639,31.912231,18.031021,31.79263033,11.18779985
GG6AChr27FK33,chr27,FK,D6,13.724572,58.957947,22.972567,31.88502867,19.51219334
GG6AChr25Scale16,chr25,scale,E16F,36.906307,28.038145,NA,32.472226,4.434081
GG6AChr27FK72,chr27,FK,E14F,18.117369,47.997345,NA,33.057357,14.939988
GG6AChr10FK2,chr10,FK,D6,5.564983,58.359783,35.851322,33.258696,21.63121215
GG6AChr25Scale4,chr25,scale,D4,35.200333,47.110538,19.114326,33.808399,11.4717067
GG6AChr27FK61,chr27,FK,D6,18.190666,46.473656,37.693443,34.119255,11.81984195
GG6AChr27FK56,chr27,FK,D6,15.73818,56.062489,30.603226,34.13463167,16.6506375
GG6AChr27FK39,chr27,FK,D7,45.019096,11.416464,46.822178,34.419246,16.28207114
GG6AChr27FK75,chr27,FK,D7,29.372658,23.081268,52.65802,35.03731533,12.72169595
GG6AChr25Ktn7,chr25,ktn,D7,54.086529,16.344616,34.834858,35.08866767,15.40911665
GG6AChr25Ktn3,chr25,ktn,D4,41.735802,22.255049,41.588184,35.19301167,9.148719628
GG6AChr27FK70,chr27,FK,D6,16.285978,59.441032,29.981104,35.236038,18.00556247
GG6AChr27FK13,chr27,FK,D6,27.26441,55.857483,23.097239,35.40637733,14.56084065
GG6AChr25Scale6,chr25,scale,D4,39.31995,50.448853,17.814005,35.860936,13.54577202
GG6AChr25FK13,chr25,FK,E7E,40.072098,31.932444,NA,36.002271,4.069827
GG6AChr27FK46,chr27,FK,E14F,10.313572,62.751881,NA,36.5327265,26.2191545
GG6AChr25Scale15,chr25,scale,D4,43.101093,51.222317,16.255447,36.859619,14.94183161
GG6AChr25FK13,chr25,FK,D5,29.645176,36.74762,44.520859,36.97121833,6.07502995
GG6AChr27FK42,chr27,FK,D6,19.782988,43.349598,48.497631,37.21007233,12.50074697
GG6AChr25Scale20,chr25,scale,E12F,39.925385,34.78931,NA,37.3573475,2.5680375
GG6AChr10FK3,chr10,FK,D7,42.323338,41.720196,28.544025,37.52918633,6.358238132
GG6AChr25Claw12,chr25,claw,E14F,69.838425,5.909902,NA,37.8741635,31.9642615
GG6AChr27FK48,chr27,FK,D6,14.673812,60.549488,38.946171,38.05649033,18.7392291
GG6AChr27FK32,chr27,FK,D7,53.543461,12.734316,48.931316,38.403031,18.24792532
GG6AChr25Scale1,chr25,scale,D4,36.289803,61.658527,18.197323,38.71521767,17.82565643
GG6AChr25Claw14,chr25,claw,D7,56.117039,36.305153,24.133499,38.851897,13.18082285
GG6AChr25Ktn7,chr25,ktn,D4,20.050776,41.929642,56.922176,39.634198,15.13994346
GG6AChr27FK55,chr27,FK,D7,54.988895,35.059395,30.860298,40.30286267,10.525137
GG6AChr27FK7,chr27,FK,D6,19.592831,71.847366,29.481577,40.307258,22.6646661
GG6AChr25Scale18,chr25,scale,E16F,48.284218,33.867516,NA,41.075867,7.208351
GG6AChr27FK18,chr27,FK,D7,47.992687,11.529629,63.885632,41.13598267,21.91724676
GG6AChr10FK1,chr10,FK,E12F,43.901241,38.608936,NA,41.2550885,2.6461525
GG6AChr25Claw4,chr25,claw,E14F,71.192818,11.320704,NA,41.256761,29.936057
GG6AChr1FK1,chr1,FK,D7,53.733631,45.628952,26.222593,41.86172533,11.54291415
GG6AChr27FK84,chr27,FK,E12F,41.806942,42.125427,NA,41.9661845,0.1592425
GG6AChr25FK14,chr25,FK,D6,21.721079,41.336628,65.32193,42.79321233,17.82974631
GG6AChr10FK3,chr10,FK,E14F,30.900749,55.146809,NA,43.023779,12.12303
GG6AChr25Scale20,chr25,scale,E16F,55.520283,30.575058,NA,43.0476705,12.4726125
GG6AChr25Claw3,chr25,claw,D4,75.02285,48.508808,5.656535,43.062731,28.57931921
GG6AChr10FK4,chr10,FK,E12F,46.165577,40.150604,NA,43.1580905,3.0074865
GG6AChr27FK59,chr27,FK,D7,47.343834,15.091075,68.213921,43.54961,21.85263209
GG6AChr27FK7,chr27,FK,E14F,30.629761,57.462479,NA,44.04612,13.416359
GG6AChr25Scale5,chr25,scale,D4,48.321888,65.022728,20.397551,44.58072233,18.40921592
GG6AChr25FL3,chr25,FL,D7,54.267078,25.326759,54.391094,44.66164367,13.67192181
GG6AChr25Ktn10,chr25,ktn,D4,0,0,134.086395,44.695465,63.20893278
GG6AChr25Claw11,chr25,claw,D6,35.397606,71.796043,27.682932,44.95886033,19.23633418
GG6AChr25Scale12,chr25,scale,D4,50.988506,60.328911,24.153742,45.157053,15.33329919
GG6AChr27FK67,chr27,FK,D7,54.947792,21.963228,58.736034,45.21568467,16.5145441
GG6AChr25Claw9,chr25,claw,D6,28.40917,51.188431,57.115292,45.57096433,12.37409415
GG6AChr27FK53,chr27,FK,D6,5.08274,86.460037,46.412552,45.98510967,33.22351724
GG6AChr25FK4,chr25,FK,D6,29.057085,64.31076,44.602619,45.99015467,14.42565635
GG6AChr27FK38,chr27,FK,D6,24.858418,74.906876,38.3451,46.036798,21.14369411
GG6AChr27FK24,chr27,FK,D7,66.040298,11.283763,62.418915,46.580992,25.00265833
GG6AChr25Scale21,chr25,scale,D4,49.027767,66.832054,28.358013,48.07261133,15.72147575
GG6AChr27FK66,chr27,FK,E14F,43.2173,54.121201,NA,48.6692505,5.4519505
GG6AChr25Scale8,chr25,scale,D4,51.023766,69.36293,26.574753,48.98714967,17.52746183
GG6AChr25Ktn3,chr25,ktn,D5,48.358471,61.423149,39.212242,49.66462067,9.114479969
GG6AChr27FK82,chr27,FK,E12F,48.220039,51.706184,NA,49.9631115,1.7430725
GG6AChr27FK58,chr27,FK,D6,22.794695,85.587387,43.732162,50.704748,26.10483044
GG6AChr27FK19,chr27,FK,D6,9.422251,51.323345,92.04657,50.930722,33.73237947
GG6AChr27FK66,chr27,FK,D7,75.688728,4.212779,73.421005,51.107504,33.17249932
GG6AChr25Ktn7,chr25,ktn,D6,35.483341,81.469955,36.565914,51.17307,21.42769114
GG6AChr27FK28,chr27,FK,E14F,28.039799,74.38974,NA,51.2147695,23.1749705
GG6AChr25Claw6,chr25,claw,E14F,74.894173,31.166059,NA,53.030116,21.864057
GG6AChr25Ktn10,chr25,ktn,D3,26.947718,134.446304,0,53.79800733,58.07842797
GG6AChr27FK60,chr27,FK,D7,0,47.693882,114.161377,53.951753,46.81577876
GG6AChr25Ktn9,chr25,ktn,E14F,26.797443,81.665359,NA,54.231401,27.433958
GG6AChr27FK15,chr27,FK,D7,95.946297,18.049345,50.41993,54.80519067,31.95211695
GG6AChr27FK43,chr27,FK,D7,71.275482,17.670732,76.954948,55.30038733,26.709016
GG6AChr27FK71,chr27,FK,D7,51.149948,33.206871,83.88208,56.079633,20.9796814
GG6AChr27FK36,chr27,FK,D6,31.540432,87.529083,49.25581,56.10844167,23.36523316
GG6AChr27FK62,chr27,FK,D6,28.746759,102.21067,38.338428,56.43195233,32.60642342
GG6AChr27FK18,chr27,FK,E14F,47.864929,65.105515,NA,56.485222,8.620293
GG6AChr27FK26,chr27,FK,E14F,13.819254,99.224762,NA,56.522008,42.702754
GG6AChr25Ktn14,chr25,ktn,D6,54.886948,73.574326,43.428757,57.296677,12.42427538
GG6AChr25Claw11,chr25,claw,D7,92.043976,35.98679,44.432243,57.48766967,24.67704939
GG6AChr27FK3,chr27,FK,D6,25.288509,88.142715,59.238441,57.556555,25.68766706
GG6AChr27FK44,chr27,FK,E14F,49.185749,66.284683,NA,57.735216,8.549467
GG6AChr27FK60,chr27,FK,E14F,14.959735,101.452873,NA,58.206304,43.246569
GG6AChr27FK22,chr27,FK,D6,33.466717,120.460426,21.283533,58.40355867,44.16181292
GG6AChr25Ktn3,chr25,ktn,D7,78.358704,69.225197,27.836477,58.47345933,21.98217084
GG6AChr25FK13,chr25,FK,E9E,65.984367,51.661602,NA,58.8229845,7.1613825
GG6AChr27FK57,chr27,FK,E14F,27.993843,90.181915,NA,59.087879,31.094036
GG6AChr27FK30,chr27,FK,E14F,51.399994,66.780006,NA,59.09,7.690006
GG6AChr27FK81,chr27,FK,E14F,0,118.934509,NA,59.4672545,59.4672545
GG6AChr25Claw2,chr25,claw,D5,5.225534,112.693817,63.689213,60.536188,43.93035502
GG6AChr25FK5,chr25,FK,D6,32.727432,75.610535,73.831612,60.723193,19.80930955
GG6AChr25FL4,chr25,FL,D6,59.235085,77.377548,46.115437,60.90935667,12.81749547
GG6AChr27FK44,chr27,FK,D7,49.045288,14.592192,121.168892,61.602124,44.40648484
GG6AChr27FK21,chr27,FK,D7,109.817589,16.433603,58.798756,61.683316,38.17837717
GG6AChr27FK77,chr27,FK,E12F,63.003849,61.400867,NA,62.202358,0.801491
GG6AChr10FK2,chr10,FK,D7,72.368896,65.282837,51.096458,62.91606367,8.844220962
GG6AChr27FK47,chr27,FK,E14F,56.94664,70.124886,NA,63.535763,6.589123
GG6AChr27FK23,chr27,FK,D6,25.891172,112.726158,52.199787,63.60570567,36.35610846
GG6AChr27FK29,chr27,FK,E14F,65.67347,63.078197,NA,64.3758335,1.2976365
GG6AChr27FK22,chr27,FK,E14F,76.52903,54.451515,NA,65.4902725,11.0387575
GG6AChr25Ktn9,chr25,ktn,D4,78.810715,92.486313,29.219069,66.838699,27.18066612
GG6AChr27FK55,chr27,FK,E14F,1.393667,133.010315,NA,67.201991,65.808324
GG6AChr27FK41,chr27,FK,D6,24.98534,83.661667,93.064453,67.23715333,30.12213907
GG6AChr27FK1,chr27,FK,D7,90.40966,21.643339,93.268883,68.44062733,33.11126128
GG6AChr25Scale11,chr25,scale,D5,63.902122,74.694633,70.207626,69.60146033,4.426823619
GG6AChr27FK85,chr27,FK,E14F,80.44902,59.351097,NA,69.9000585,10.5489615
GG6AChr27FK27,chr27,FK,D6,31.749847,119.213142,59.838852,70.26728033,36.4602165
GG6AChr25Ktn13,chr25,ktn,E16F,67.836266,73.005493,NA,70.4208795,2.5846135
GG6AChr25Claw8,chr25,claw,D6,63.836952,108.293068,46.620022,72.91668067,25.98361349
GG6AChr27FK40,chr27,FK,D6,40.241985,118.277222,60.41679,72.97866567,33.07290022
GG6AChr27FK80,chr27,FK,D6,37.585438,99.816849,82.242569,73.214952,26.19555344
GG6AChr25Claw12,chr25,claw,D6,69.674484,101.136185,50.895321,73.90199667,20.72743755
GG6AChr27FK64,chr27,FK,D6,33.012913,132.073395,58.962852,74.68305333,41.9411359
GG6AChr25Claw13,chr25,claw,E14F,115.09436,34.945118,NA,75.019739,40.074621
GG6AChr27FK85,chr27,FK,D7,104.848671,25.706163,99.033424,76.52941933,36.01580035
GG6AChr25Scale3,chr25,scale,D4,79.462776,110.907547,39.453609,76.60797733,29.24071044
GG6AChr25Ktn7,chr25,ktn,D5,20.274574,169.223953,41.834492,77.11100633,65.72571148
GG6AChr25Claw8,chr25,claw,D7,112.175407,56.26947,67.908394,78.78442367,24.08435819
GG6AChr27FK16,chr27,FK,E14F,68.04258,91.225479,NA,79.6340295,11.5914495
GG6AChr27FK45,chr27,FK,D6,39.638206,119.922302,81.318039,80.292849,32.78386065
GG6AChr25Claw12,chr25,claw,D7,104.882942,64.257614,78.782379,82.64097833,16.80815101
GG6AChr27FK25,chr27,FK,D7,100.427048,30.757393,118.630539,83.27166,37.86953877
GG6AChr27FK34,chr27,FK,D7,159.035583,20.597284,70.651825,83.42823067,57.23471012
GG6AChr25FK9,chr25,FK,D6,55.286167,116.935135,78.905975,83.70909233,25.39621056
GG6AChr27FK63,chr27,FK,D6,37.745102,126.998085,88.40992,84.384369,36.54839294
GG6AChr27FK79,chr27,FK,D7,138.164368,116.571297,0.437651,85.057772,60.48134058
GG6AChr27FK37,chr27,FK,D7,103.432472,22.809174,129.664978,85.302208,45.46845475
GG6AChr27FK12,chr27,FK,D7,113.809006,26.30567,116.131302,85.415326,41.80758973
GG6AChr27FK51,chr27,FK,E14F,37.192471,135.22464,NA,86.2085555,49.0160845
GG6AChr27FK6,chr27,FK,D6,40.12553,125.969299,98.694969,88.263266,35.81343779
GG6AChr25Scale19,chr25,scale,D4,103.505699,123.277618,41.962292,89.58186967,34.62610122
GG6AChr27FK16,chr27,FK,D7,106.156197,25.303156,137.821442,89.760265,47.37588072
GG6AChr25Claw4,chr25,claw,D6,79.181519,121.539246,72.09861,90.93979167,21.82944272
GG6AChr27FK26,chr27,FK,D7,97.563881,34.639771,146.801163,93.001605,45.90319695
GG6AChr25Claw7,chr25,claw,D7,92.480057,126.430191,61.880642,93.59696333,26.36407504
GG6AChr27FK61,chr27,FK,E14F,33.936081,157.488983,NA,95.712532,61.776451
GG6AChr25FK2,chr25,FK,D7,208.419144,18.174587,65.404266,97.33266567,80.88186816
GG6AChr27FK46,chr27,FK,D7,132.051605,34.888515,131.030121,99.32341367,45.56426218
GG6AChr25Ktn14,chr25,ktn,D7,149.739883,60.637756,91.522247,100.6332953,36.94189726
GG6AChr25Scale15,chr25,scale,E14F,52.261177,150.167557,NA,101.214367,48.95319
GG6AChr25FL4,chr25,FL,D7,146.232452,61.128456,97.379517,101.5801417,34.87029748
GG6AChr10FK3,chr10,FK,E12F,96.692337,107.113808,NA,101.9030725,5.2107355
GG6AChr27FK57,chr27,FK,D7,119.119629,60.888725,134.490311,104.8328883,31.70048984
GG6AChr27FK74,chr27,FK,D7,110.700554,57.487129,147.162994,105.1168923,36.82230437
GG6AChr27FK35,chr27,FK,E14F,99.981918,111.664818,NA,105.823368,5.84145
GG6AChr25Scale13,chr25,scale,E14F,63.851616,149.171158,NA,106.511387,42.659771
GG6AChr27FK54,chr27,FK,E12F,105.829659,107.711182,NA,106.7704205,0.9407615
GG6AChr27FK7,chr27,FK,D7,97.434738,63.356312,160.190292,106.9937807,40.10599617
GG6AChr25Scale13,chr25,scale,D4,118.944122,152.954971,51.559895,107.8196627,42.13514413
GG6AChr25FK9,chr25,FK,E16F,117.64032,98.342667,NA,107.9914935,9.6488265
GG6AChr25Claw7,chr25,claw,D6,110.705261,170.531723,43.020271,108.0857517,52.08927573
GG6AChr27FK28,chr27,FK,D7,148.022385,24.369738,157.217148,109.869757,60.57406405
GG6AChr25Scale18,chr25,scale,E14F,18.310068,201.961349,NA,110.1357085,91.8256405
GG6AChr27FK4,chr27,FK,D7,161.133606,27.510792,145.248108,111.297502,59.60003826
GG6AChr27FK56,chr27,FK,E14F,27.708775,196.339462,NA,112.0241185,84.3153435
GG6AChr25Claw4,chr25,claw,D7,163.96228,83.824928,90.690178,112.8257953,36.26741386
GG6AChr25Claw5,chr25,claw,E14F,181.240936,45.333191,NA,113.2870635,67.9538725
GG6AChr25FL3,chr25,FL,E12F,115.766853,111.211899,NA,113.489376,2.277477
GG6AChr27FK47,chr27,FK,D7,159.131561,48.91708,135.902725,114.6504553,47.43804507
GG6AChr25Claw6,chr25,claw,D6,98.573906,155.00325,91.580704,115.05262,28.39326031
GG6AChr25Scale18,chr25,scale,E12F,125.364883,105.140869,NA,115.252876,10.112007
GG6AChr27FK25,chr27,FK,E14F,97.092331,134.459549,NA,115.77594,18.683609
GG6AChr27FK35,chr27,FK,D7,129.423203,48.970699,169.479233,115.9577117,50.11032019
GG6AChr27FK29,chr27,FK,D7,126.59304,64.306496,163.775589,118.2250417,41.0369156
GG6AChr25Scale17,chr25,scale,D4,172.923813,177.727814,4.488516,118.3800477,80.5573516
GG6AChr25Claw1,chr25,claw,D6,115.766876,170.303284,70.009491,118.693217,40.99702292
GG6AChr25Scale7,chr25,scale,D4,138.204468,164.306335,55.446701,119.319168,46.40471166
GG6AChr25Claw5,chr25,claw,D6,106.609779,172.787918,79.230621,119.5427727,39.2741535
GG6AChr25Claw1,chr25,claw,D7,166.345154,97.059464,96.782104,120.0622407,32.72715776
GG6AChr25Scale10,chr25,scale,D5,118.83831,124.467804,118.7798,120.6953047,2.667666805
GG6AChr27FK77,chr27,FK,D6,62.858795,143.384354,156.877274,121.040141,41.50756147
GG6AChr27FK19,chr27,FK,E14F,123.886078,119.028458,NA,121.457268,2.42881
GG6AChr27FK65,chr27,FK,D7,109.41713,56.844772,198.641144,121.6343487,58.52918419
GG6AChr6BKJ,chr6,BKJ,D7,168.472717,32.57951,166.071152,122.3744597,63.50218693
GG6AChr27FK50,chr27,FK,E16F,119.122978,126.10614,NA,122.614559,3.491581
GG6AChr27FK31,chr27,FK,D7,274.839325,24.118969,69.112549,122.690281,109.1424276
GG6AChr27FK84,chr27,FK,D6,53.959812,219.337784,97.613129,123.6369083,69.97807382
GG6AChr27FK72,chr27,FK,D7,131.421326,69.016685,181.011444,127.1498183,45.82132578
GG6AChr27FK82,chr27,FK,D6,67.73307,177.297714,145.462173,130.164319,46.01898924
GG6AChr27FK61,chr27,FK,D7,166.767227,75.173965,149.915863,130.6190183,39.80458576
GG6AChr25Scale14,chr25,scale,D5,133.646561,131.030457,129.237091,131.304703,1.810573495
GG6AChr25Claw14,chr25,claw,E14F,217.112915,47.270351,NA,132.191633,84.921282
GG6AChr25Claw3,chr25,claw,D5,23.704159,246.076843,129.800201,133.1937343,90.81497563
GG6AChr27FK70,chr27,FK,D7,140.114807,82.557022,179.937653,134.2031607,39.97463775
GG6AChr25FK3,chr25,FK,E16F,45.686966,224.446167,NA,135.0665665,89.3796005
GG6AChr27FK33,chr27,FK,E14F,127.702194,144.826813,NA,136.2645035,8.5623095
GG6AChr25Claw5,chr25,claw,D7,193.560287,104.638962,111.566551,136.5886,40.38421896
GG6AChr27FK64,chr27,FK,E14F,31.101576,244.001312,NA,137.551444,106.449868
GG6AChr27FK8,chr27,FK,D6,72.165314,200.256729,141.878098,138.100047,52.36129551
GG6AChr27FK76,chr27,FK,D7,156.664886,61.487354,197.896393,138.6828777,57.12192193
GG6AChr25Scale16,chr25,scale,D4,190.098694,225.692215,5.004435,140.2651147,96.74128137
GG6AChr25Claw6,chr25,claw,D7,198.486908,119.249199,109.735245,142.4904507,39.78551877
GG6AChr25Scale17,chr25,scale,D5,215.695847,99.805038,114.617775,143.3728867,51.4963574
GG6AChr27FK19,chr27,FK,D7,82.948601,197.615494,150.888474,143.817523,47.07881936
GG6AChr25Claw13,chr25,claw,D6,127.694695,189.537109,118.016312,145.0827053,31.68136443
GG6AChr27FK54,chr27,FK,D6,74.065025,183.286133,180.750839,146.033999,50.90027402
GG6AChr27FK33,chr27,FK,D7,161.269302,60.469891,219.706787,147.14866,65.77051852
GG6AChr27FK54,chr27,FK,E16F,151.635712,146.764755,NA,149.2002335,2.4354785
GG6AChr27FK62,chr27,FK,E14F,39.321358,261.711517,NA,150.5164375,111.1950795
GG6AChr27FK22,chr27,FK,D7,251.052292,36.263988,165.191772,150.8360173,88.27256899
GG6AChr25Scale17,chr25,scale,E16F,168.33551,136.813721,NA,152.5746155,15.7608945
GG6AChr25FK3,chr25,FK,D6,88.902138,184.380157,185.499603,152.9272993,45.27493238
GG6AChr10FK2,chr10,FK,E14F,134.916672,184.04982,NA,159.483246,24.566574
GG6AChr25Scale20,chr25,scale,D3,153.30748,198.336563,130.665405,160.769816,28.12604072
GG6AChr27FK30,chr27,FK,D7,331.648071,78.588326,77.359688,162.5320283,119.5841525
GG6AChr25Scale16,chr25,scale,E12F,173.607498,154.750595,NA,164.1790465,9.4284515
GG6AChr27FK78,chr27,FK,D6,83.410942,245.787323,163.404282,164.200849,66.29227288
GG6AChr25Claw2,chr25,claw,D6,165.182602,258.65152,70.484444,164.7728553,76.81943349
GG6AChr25Scale2,chr25,scale,D3,186.185501,184.528305,123.953278,164.889028,28.95385174
GG6AChr27FK65,chr27,FK,E16F,192.582428,138.537537,NA,165.5599825,27.0224455
GG6AChr27FK48,chr27,FK,E14F,42.838711,291.218079,NA,167.028395,124.189684
GG6AChr25FL1,chr25,FL,D6,108.925476,272.075012,123.563721,168.1880697,73.70184143
GG6AChr25Scale11,chr25,scale,D6,144.999023,245.844421,124.673386,171.8389433,52.98358817
GG6AChr27FK63,chr27,FK,E14F,65.95285,283.625061,NA,174.7889555,108.8361055
GG6AChr27FK51,chr27,FK,D7,241.8806,64.846146,222.209122,176.311956,79.22630818
GG6AChr25FK9,chr25,FK,D7,226.813232,121.881271,180.728531,176.4743447,42.94378252
GG6AChr27FK52,chr27,FK,E14F,82.210365,281.237,NA,181.7236825,99.5133175
GG6AChr25Scale4,chr25,scale,D5,165.031342,192.210892,195.428024,184.2234193,13.63425487
GG6AChr25Ktn13,chr25,ktn,D3,197.045029,200.172836,159.097565,185.4384767,18.66955659
GG6AChr25Claw13,chr25,claw,D7,268.877686,120.830597,166.726532,185.4782717,61.87732997
GG6AChr27FK2,chr27,FK,E16F,217.275024,155.801041,NA,186.5380325,30.7369915
GG6AChr25Claw7,chr25,claw,E14F,343.941315,31.889057,NA,187.915186,156.026129
GG6AChr27FK3,chr27,FK,E14F,195.858429,185.708832,NA,190.7836305,5.0747985
GG6AChr27FK53,chr27,FK,D7,149.602951,121.825867,308.960938,193.463252,82.45272667
GG6AChr27FK56,chr27,FK,D7,251.736145,97.61512,231.209946,193.5204037,68.33105096
GG6AChr27FK38,chr27,FK,D7,168.620728,58.430794,357.440918,194.8308133,123.4692674
GG6AChr25Ktn12,chr25,ktn,E16F,0.62537,399.24939,NA,199.93738,199.31201
GG6AChr25FK2,chr25,FK,E12F,187.837997,212.815308,NA,200.3266525,12.4886555
